Total Run Time,600.031,Early Exit, false,,,,,
Number of Particles of Type 1,300,,,,,,,
Number of Particles of Type 2,0,,,,,,,
Number of Particles of Type 3,0,,,,,,,
Number of Particles of Type 4,0,,,,,,,
Number of Updates,,TotalTime,,,,Frame,Frame Time A,Frame Time B
1,,346.359,,,,6431,0.016,0.031
2,,346.406,,,,6432,0,0.047
2,,346.469,,,,6433,0,0.063
1,,346.531,,,,6434,0,0.062
1,,346.563,,,,6435,0,0.032
1,,346.594,,,,6436,0.016,0.031
1,,346.625,,,,6437,0,0.031
2,,346.672,,,,6438,0,0.047
2,,346.734,,,,6439,0,0.062
1,,346.797,,,,6440,0,0.063
2,,346.844,,,,6441,0.015,0.047
2,,346.906,,,,6442,0.032,0.062
2,,346.969,,,,6443,0,0.063
1,,347.031,,,,6444,0,0.062
1,,347.063,,,,6445,0,0.032
1,,347.094,,,,6446,0.015,0.031
1,,347.125,,,,6447,0,0.031
2,,347.172,,,,6448,0,0.047
2,,347.234,,,,6449,0,0.062
1,,347.297,,,,6450,0.016,0.063
2,,347.344,,,,6451,0,0.047
2,,347.406,,,,6452,0,0.062
2,,347.469,,,,6453,0,0.063
1,,347.531,,,,6454,0,0.062
1,,347.563,,,,6455,0.015,0.032
2,,347.609,,,,6456,0,0.046
2,,347.672,,,,6457,0,0.063
2,,347.734,,,,6458,0,0.062
1,,347.797,,,,6459,0,0.063
1,,347.828,,,,6460,0.016,0.031
2,,347.875,,,,6461,0.031,0.047
2,,347.938,,,,6462,0,0.063
2,,348,,,,6463,0,0.062
2,,348.078,,,,6464,0,0.078
2,,348.141,,,,6465,0.016,0.063
2,,348.203,,,,6466,0,0.062
2,,348.281,,,,6467,0,0.078
2,,348.344,,,,6468,0,0.063
2,,348.406,,,,6469,0.016,0.062
2,,348.484,,,,6470,0,0.078
2,,348.547,,,,6471,0,0.063
2,,348.609,,,,6472,0,0.062
2,,348.672,,,,6473,0,0.063
2,,348.734,,,,6474,0.015,0.062
1,,348.797,,,,6475,0,0.063
2,,348.844,,,,6476,0,0.047
2,,348.906,,,,6477,0,0.062
2,,348.969,,,,6478,0,0.063
1,,349.031,,,,6479,0.016,0.062
1,,349.063,,,,6480,0.031,0.032
1,,349.094,,,,6481,0,0.031
2,,349.141,,,,6482,0,0.047
2,,349.203,,,,6483,0,0.062
1,,349.266,,,,6484,0.016,0.063
1,,349.297,,,,6485,0,0.031
1,,349.328,,,,6486,0,0.031
1,,349.359,,,,6487,0,0.031
2,,349.406,,,,6488,0.015,0.047
2,,349.469,,,,6489,0,0.063
1,,349.531,,,,6490,0,0.062
1,,349.563,,,,6491,0,0.032
1,,349.594,,,,6492,0,0.031
2,,349.641,,,,6493,0.016,0.047
2,,349.703,,,,6494,0,0.062
1,,349.766,,,,6495,0,0.063
1,,349.797,,,,6496,0,0.031
2,,349.844,,,,6497,0,0.047
2,,349.906,,,,6498,0.016,0.062
2,,349.969,,,,6499,0,0.063
1,,350.031,,,,6500,0,0.062
1,,350.063,,,,6501,0,0.032
1,,350.094,,,,6502,0,0.031
1,,350.125,,,,6503,0.015,0.031
2,,350.172,,,,6504,0.031,0.047
2,,350.234,,,,6505,0,0.062
1,,350.297,,,,6506,0,0.063
1,,350.328,,,,6507,0.016,0.031
1,,350.359,,,,6508,0,0.031
1,,350.391,,,,6509,0,0.032
2,,350.438,,,,6510,0,0.047
2,,350.5,,,,6511,0,0.062
1,,350.563,,,,6512,0.016,0.063
1,,350.594,,,,6513,0,0.031
1,,350.625,,,,6514,0,0.031
1,,350.656,,,,6515,0,0.031
2,,350.703,,,,6516,0.015,0.047
1,,350.766,,,,6517,0,0.063
1,,350.797,,,,6518,0,0.031
1,,350.828,,,,6519,0,0.031
1,,350.859,,,,6520,0,0.031
2,,350.906,,,,6521,0.016,0.047
2,,350.969,,,,6522,0.031,0.063
1,,351.031,,,,6523,0,0.062
1,,351.063,,,,6524,0,0.032
1,,351.094,,,,6525,0,0.031
2,,351.141,,,,6526,0.016,0.047
2,,351.203,,,,6527,0,0.062
1,,351.266,,,,6528,0,0.063
1,,351.297,,,,6529,0,0.031
1,,351.328,,,,6530,0.015,0.031
2,,351.375,,,,6531,0,0.047
2,,351.438,,,,6532,0,0.063
2,,351.5,,,,6533,0,0.062
1,,351.563,,,,6534,0,0.063
2,,351.609,,,,6535,0.016,0.046
2,,351.672,,,,6536,0,0.063
2,,351.734,,,,6537,0,0.062
2,,351.828,,,,6538,0,0.094
3,,351.906,,,,6539,0,0.078
3,,352,,,,6540,0.016,0.094
2,,352.094,,,,6541,0,0.094
2,,352.156,,,,6542,0,0.062
3,,352.234,,,,6543,0,0.078
3,,352.344,,,,6544,0,0.11
3,,352.453,,,,6545,0.015,0.109
3,,352.547,,,,6546,0.032,0.094
3,,352.641,,,,6547,0,0.094
3,,352.734,,,,6548,0,0.093
2,,352.828,,,,6549,0,0.094
2,,352.891,,,,6550,0.015,0.063
2,,352.953,,,,6551,0,0.062
2,,353.031,,,,6552,0,0.078
2,,353.094,,,,6553,0,0.063
2,,353.156,,,,6554,0,0.062
2,,353.219,,,,6555,0.016,0.063
2,,353.297,,,,6556,0,0.078
2,,353.359,,,,6557,0,0.062
2,,353.422,,,,6558,0,0.063
2,,353.484,,,,6559,0.015,0.062
2,,353.547,,,,6560,0,0.063
2,,353.625,,,,6561,0,0.078
2,,353.688,,,,6562,0,0.063
2,,353.75,,,,6563,0,0.062
2,,353.813,,,,6564,0.016,0.063
2,,353.875,,,,6565,0.031,0.062
2,,353.953,,,,6566,0,0.078
2,,354.016,,,,6567,0,0.063
2,,354.078,,,,6568,0.016,0.062
2,,354.141,,,,6569,0,0.063
2,,354.203,,,,6570,0,0.062
2,,354.281,,,,6571,0,0.078
2,,354.344,,,,6572,0,0.063
2,,354.406,,,,6573,0.016,0.062
2,,354.469,,,,6574,0,0.063
2,,354.547,,,,6575,0,0.078
2,,354.609,,,,6576,0,0.062
2,,354.672,,,,6577,0.015,0.063
2,,354.734,,,,6578,0,0.062
1,,354.797,,,,6579,0,0.063
1,,354.828,,,,6580,0,0.031
2,,354.875,,,,6581,0,0.047
2,,354.938,,,,6582,0.016,0.063
2,,355,,,,6583,0.031,0.062
1,,355.063,,,,6584,0,0.063
1,,355.094,,,,6585,0,0.031
2,,355.141,,,,6586,0.016,0.047
2,,355.203,,,,6587,0,0.062
1,,355.266,,,,6588,0,0.063
1,,355.297,,,,6589,0,0.031
1,,355.328,,,,6590,0,0.031
2,,355.375,,,,6591,0.015,0.047
2,,355.438,,,,6592,0,0.063
2,,355.5,,,,6593,0,0.062
2,,355.578,,,,6594,0,0.078
2,,355.641,,,,6595,0,0.063
2,,355.703,,,,6596,0.016,0.062
1,,355.766,,,,6597,0,0.063
1,,355.797,,,,6598,0,0.031
1,,355.828,,,,6599,0,0.031
2,,355.875,,,,6600,0,0.047
2,,355.938,,,,6601,0.016,0.063
2,,356,,,,6602,0,0.062
1,,356.063,,,,6603,0,0.063
1,,356.094,,,,6604,0.015,0.031
1,,356.125,,,,6605,0.031,0.031
1,,356.156,,,,6606,0,0.031
2,,356.203,,,,6607,0,0.047
1,,356.266,,,,6608,0.016,0.063
1,,356.297,,,,6609,0,0.031
1,,356.328,,,,6610,0,0.031
1,,356.359,,,,6611,0,0.031
2,,356.406,,,,6612,0,0.047
2,,356.469,,,,6613,0.016,0.063
1,,356.531,,,,6614,0,0.062
1,,356.563,,,,6615,0,0.032
1,,356.594,,,,6616,0,0.031
1,,356.625,,,,6617,0,0.031
2,,356.672,,,,6618,0.015,0.047
2,,356.734,,,,6619,0,0.062
1,,356.797,,,,6620,0,0.063
1,,356.828,,,,6621,0,0.031
1,,356.859,,,,6622,0,0.031
2,,356.906,,,,6623,0.016,0.047
2,,356.969,,,,6624,0.031,0.063
1,,357.031,,,,6625,0,0.062
1,,357.063,,,,6626,0,0.032
1,,357.094,,,,6627,0.016,0.031
2,,357.141,,,,6628,0,0.047
2,,357.203,,,,6629,0,0.062
1,,357.266,,,,6630,0,0.063
1,,357.297,,,,6631,0,0.031
1,,357.328,,,,6632,0.015,0.031
2,,357.375,,,,6633,0,0.047
2,,357.438,,,,6634,0,0.063
2,,357.5,,,,6635,0,0.062
1,,357.563,,,,6636,0,0.063
2,,357.609,,,,6637,0.016,0.046
2,,357.672,,,,6638,0,0.063
2,,357.734,,,,6639,0,0.062
1,,357.797,,,,6640,0,0.063
1,,357.828,,,,6641,0.016,0.031
1,,357.859,,,,6642,0,0.031
2,,357.906,,,,6643,0,0.047
2,,357.969,,,,6644,0,0.063
1,,358.031,,,,6645,0,0.062
2,,358.078,,,,6646,0.015,0.047
2,,358.156,,,,6647,0.032,0.078
2,,358.219,,,,6648,0,0.063
2,,358.281,,,,6649,0,0.062
2,,358.344,,,,6650,0.015,0.063
2,,358.406,,,,6651,0,0.062
2,,358.484,,,,6652,0,0.078
2,,358.547,,,,6653,0,0.063
2,,358.609,,,,6654,0,0.062
2,,358.672,,,,6655,0.016,0.063
2,,358.734,,,,6656,0,0.062
2,,358.813,,,,6657,0,0.079
2,,358.875,,,,6658,0,0.062
2,,358.938,,,,6659,0,0.063
2,,359,,,,6660,0.015,0.062
1,,359.063,,,,6661,0,0.063
1,,359.094,,,,6662,0,0.031
2,,359.141,,,,6663,0,0.047
2,,359.203,,,,6664,0.016,0.062
1,,359.266,,,,6665,0.031,0.063
1,,359.297,,,,6666,0,0.031
1,,359.328,,,,6667,0,0.031
1,,359.359,,,,6668,0.016,0.031
1,,359.391,,,,6669,0,0.032
2,,359.438,,,,6670,0,0.047
2,,359.5,,,,6671,0,0.062
1,,359.563,,,,6672,0,0.063
1,,359.594,,,,6673,0.016,0.031
1,,359.625,,,,6674,0,0.031
2,,359.672,,,,6675,0,0.047
2,,359.734,,,,6676,0,0.062
1,,359.797,,,,6677,0,0.063
1,,359.828,,,,6678,0.015,0.031
1,,359.859,,,,6679,0,0.031
2,,359.906,,,,6680,0,0.047
2,,359.969,,,,6681,0,0.063
1,,360.031,,,,6682,0.016,0.062
1,,360.063,,,,6683,0.031,0.032
2,,360.109,,,,6684,0,0.046
2,,360.172,,,,6685,0,0.063
2,,360.234,,,,6686,0,0.062
1,,360.297,,,,6687,0.016,0.063
1,,360.328,,,,6688,0,0.031
2,,360.375,,,,6689,0,0.047
2,,360.438,,,,6690,0,0.063
2,,360.5,,,,6691,0,0.062
1,,360.563,,,,6692,0.015,0.063
1,,360.594,,,,6693,0,0.031
1,,360.625,,,,6694,0,0.031
2,,360.672,,,,6695,0,0.047
2,,360.734,,,,6696,0,0.062
1,,360.797,,,,6697,0.016,0.063
1,,360.828,,,,6698,0,0.031
1,,360.859,,,,6699,0,0.031
2,,360.906,,,,6700,0,0.047
2,,360.969,,,,6701,0.016,0.063
1,,361.031,,,,6702,0,0.062
1,,361.063,,,,6703,0,0.032
1,,361.094,,,,6704,0,0.031
1,,361.125,,,,6705,0,0.031
2,,361.172,,,,6706,0.015,0.047
2,,361.234,,,,6707,0.031,0.062
1,,361.297,,,,6708,0,0.063
1,,361.328,,,,6709,0,0.031
1,,361.359,,,,6710,0,0.031
1,,361.391,,,,6711,0.016,0.032
2,,361.438,,,,6712,0,0.047
2,,361.5,,,,6713,0,0.062
1,,361.563,,,,6714,0,0.063
1,,361.594,,,,6715,0,0.031
2,,361.641,,,,6716,0.016,0.047
2,,361.703,,,,6717,0,0.062
1,,361.766,,,,6718,0,0.063
1,,361.797,,,,6719,0,0.031
1,,361.828,,,,6720,0.015,0.031
1,,361.859,,,,6721,0,0.031
2,,361.906,,,,6722,0,0.047
2,,361.969,,,,6723,0,0.063
1,,362.031,,,,6724,0,0.062
1,,362.063,,,,6725,0.016,0.032
1,,362.094,,,,6726,0.031,0.031
2,,362.141,,,,6727,0,0.047
2,,362.203,,,,6728,0,0.062
1,,362.266,,,,6729,0,0.063
1,,362.297,,,,6730,0.016,0.031
1,,362.328,,,,6731,0,0.031
1,,362.359,,,,6732,0,0.031
2,,362.422,,,,6733,0,0.063
2,,362.484,,,,6734,0.015,0.062
2,,362.547,,,,6735,0,0.063
2,,362.625,,,,6736,0,0.078
2,,362.688,,,,6737,0,0.063
2,,362.75,,,,6738,0.016,0.062
2,,362.813,,,,6739,0,0.063
2,,362.891,,,,6740,0,0.078
2,,362.953,,,,6741,0,0.062
2,,363.016,,,,6742,0,0.063
2,,363.078,,,,6743,0.016,0.062
2,,363.141,,,,6744,0,0.063
2,,363.203,,,,6745,0,0.062
2,,363.281,,,,6746,0,0.078
2,,363.344,,,,6747,0,0.063
2,,363.406,,,,6748,0.015,0.062
2,,363.469,,,,6749,0.032,0.063
2,,363.547,,,,6750,0,0.078
2,,363.609,,,,6751,0,0.062
2,,363.672,,,,6752,0,0.063
2,,363.734,,,,6753,0.015,0.062
1,,363.797,,,,6754,0,0.063
1,,363.828,,,,6755,0,0.031
2,,363.875,,,,6756,0,0.047
2,,363.938,,,,6757,0,0.063
2,,364,,,,6758,0.016,0.062
2,,364.078,,,,6759,0,0.078
2,,364.141,,,,6760,0,0.063
2,,364.203,,,,6761,0,0.062
1,,364.266,,,,6762,0.015,0.063
2,,364.313,,,,6763,0,0.047
2,,364.375,,,,6764,0,0.062
2,,364.438,,,,6765,0,0.063
2,,364.5,,,,6766,0,0.062
1,,364.563,,,,6767,0.016,0.063
2,,364.609,,,,6768,0.031,0.046
2,,364.672,,,,6769,0,0.063
2,,364.734,,,,6770,0,0.062
1,,364.797,,,,6771,0,0.063
1,,364.828,,,,6772,0.016,0.031
1,,364.859,,,,6773,0,0.031
2,,364.906,,,,6774,0,0.047
2,,364.969,,,,6775,0,0.063
1,,365.031,,,,6776,0.016,0.062
1,,365.063,,,,6777,0,0.032
2,,365.109,,,,6778,0,0.046
2,,365.172,,,,6779,0,0.063
2,,365.234,,,,6780,0,0.062
1,,365.297,,,,6781,0.015,0.063
1,,365.328,,,,6782,0,0.031
1,,365.359,,,,6783,0,0.031
2,,365.406,,,,6784,0,0.047
2,,365.469,,,,6785,0,0.063
1,,365.531,,,,6786,0.016,0.062
1,,365.563,,,,6787,0.031,0.032
1,,365.594,,,,6788,0,0.031
2,,365.641,,,,6789,0,0.047
2,,365.703,,,,6790,0,0.062
1,,365.766,,,,6791,0.016,0.063
1,,365.797,,,,6792,0,0.031
1,,365.828,,,,6793,0,0.031
1,,365.859,,,,6794,0,0.031
2,,365.906,,,,6795,0.015,0.047
2,,365.969,,,,6796,0,0.063
1,,366.031,,,,6797,0,0.062
1,,366.063,,,,6798,0,0.032
2,,366.109,,,,6799,0,0.046
2,,366.172,,,,6800,0.016,0.063
2,,366.234,,,,6801,0,0.062
1,,366.297,,,,6802,0,0.063
1,,366.328,,,,6803,0,0.031
1,,366.359,,,,6804,0,0.031
2,,366.406,,,,6805,0.016,0.047
2,,366.469,,,,6806,0,0.063
1,,366.531,,,,6807,0,0.062
1,,366.563,,,,6808,0,0.032
1,,366.594,,,,6809,0.015,0.031
2,,366.641,,,,6810,0.031,0.047
2,,366.703,,,,6811,0,0.062
1,,366.766,,,,6812,0,0.063
1,,366.797,,,,6813,0,0.031
1,,366.828,,,,6814,0.016,0.031
2,,366.875,,,,6815,0,0.047
2,,366.938,,,,6816,0,0.063
2,,367,,,,6817,0,0.062
1,,367.063,,,,6818,0.016,0.063
1,,367.094,,,,6819,0,0.031
2,,367.141,,,,6820,0,0.047
2,,367.203,,,,6821,0,0.062
1,,367.266,,,,6822,0.015,0.063
1,,367.297,,,,6823,0,0.031
2,,367.344,,,,6824,0,0.047
2,,367.406,,,,6825,0,0.062
2,,367.469,,,,6826,0,0.063
2,,367.547,,,,6827,0.016,0.078
2,,367.609,,,,6828,0.031,0.062
2,,367.672,,,,6829,0,0.063
2,,367.734,,,,6830,0,0.062
1,,367.797,,,,6831,0,0.063
2,,367.844,,,,6832,0.016,0.047
2,,367.906,,,,6833,0,0.062
2,,367.969,,,,6834,0,0.063
1,,368.031,,,,6835,0,0.062
1,,368.063,,,,6836,0,0.032
1,,368.094,,,,6837,0.015,0.031
2,,368.141,,,,6838,0,0.047
2,,368.219,,,,6839,0,0.078
2,,368.281,,,,6840,0,0.062
2,,368.344,,,,6841,0.016,0.063
2,,368.422,,,,6842,0,0.078
2,,368.484,,,,6843,0,0.062
2,,368.547,,,,6844,0,0.063
2,,368.609,,,,6845,0,0.062
2,,368.672,,,,6846,0.016,0.063
2,,368.734,,,,6847,0,0.062
1,,368.797,,,,6848,0,0.063
2,,368.844,,,,6849,0,0.047
2,,368.906,,,,6850,0,0.062
2,,368.969,,,,6851,0.015,0.063
1,,369.031,,,,6852,0.032,0.062
1,,369.063,,,,6853,0,0.032
1,,369.094,,,,6854,0,0.031
2,,369.141,,,,6855,0.015,0.047
2,,369.203,,,,6856,0,0.062
1,,369.266,,,,6857,0,0.063
1,,369.297,,,,6858,0,0.031
1,,369.328,,,,6859,0,0.031
1,,369.359,,,,6860,0.016,0.031
2,,369.406,,,,6861,0,0.047
2,,369.469,,,,6862,0,0.063
1,,369.531,,,,6863,0,0.062
1,,369.563,,,,6864,0,0.032
1,,369.594,,,,6865,0.015,0.031
1,,369.625,,,,6866,0,0.031
2,,369.672,,,,6867,0,0.047
2,,369.734,,,,6868,0,0.062
1,,369.797,,,,6869,0,0.063
1,,369.828,,,,6870,0.016,0.031
1,,369.859,,,,6871,0.031,0.031
1,,369.891,,,,6872,0,0.032
1,,369.922,,,,6873,0,0.031
2,,369.969,,,,6874,0.016,0.047
1,,370.031,,,,6875,0,0.062
1,,370.063,,,,6876,0,0.032
1,,370.094,,,,6877,0,0.031
2,,370.141,,,,6878,0,0.047
2,,370.203,,,,6879,0.016,0.062
1,,370.266,,,,6880,0,0.063
1,,370.297,,,,6881,0,0.031
1,,370.328,,,,6882,0,0.031
2,,370.375,,,,6883,0,0.047
2,,370.438,,,,6884,0.015,0.063
2,,370.5,,,,6885,0,0.062
1,,370.563,,,,6886,0,0.063
2,,370.609,,,,6887,0,0.046
2,,370.672,,,,6888,0,0.063
2,,370.734,,,,6889,0.016,0.062
1,,370.797,,,,6890,0.031,0.063
1,,370.828,,,,6891,0,0.031
1,,370.859,,,,6892,0,0.031
2,,370.906,,,,6893,0.016,0.047
2,,370.969,,,,6894,0,0.063
1,,371.031,,,,6895,0,0.062
1,,371.063,,,,6896,0,0.032
1,,371.094,,,,6897,0.015,0.031
1,,371.125,,,,6898,0,0.031
2,,371.172,,,,6899,0,0.047
2,,371.234,,,,6900,0,0.062
1,,371.297,,,,6901,0,0.063
1,,371.328,,,,6902,0.016,0.031
1,,371.359,,,,6903,0,0.031
1,,371.391,,,,6904,0,0.032
2,,371.438,,,,6905,0,0.047
2,,371.5,,,,6906,0,0.062
1,,371.563,,,,6907,0.016,0.063
1,,371.594,,,,6908,0,0.031
2,,371.641,,,,6909,0,0.047
2,,371.703,,,,6910,0,0.062
1,,371.766,,,,6911,0,0.063
1,,371.797,,,,6912,0.015,0.031
2,,371.844,,,,6913,0.031,0.047
2,,371.906,,,,6914,0,0.062
2,,371.969,,,,6915,0,0.063
1,,372.031,,,,6916,0.016,0.062
1,,372.063,,,,6917,0,0.032
1,,372.094,,,,6918,0,0.031
2,,372.141,,,,6919,0,0.047
2,,372.203,,,,6920,0.016,0.062
1,,372.266,,,,6921,0,0.063
1,,372.297,,,,6922,0,0.031
2,,372.344,,,,6923,0,0.047
2,,372.406,,,,6924,0,0.062
2,,372.469,,,,6925,0.015,0.063
2,,372.547,,,,6926,0,0.078
2,,372.609,,,,6927,0,0.062
2,,372.672,,,,6928,0,0.063
2,,372.734,,,,6929,0,0.062
2,,372.813,,,,6930,0.016,0.079
2,,372.875,,,,6931,0.031,0.062
2,,372.938,,,,6932,0,0.063
2,,373,,,,6933,0,0.062
1,,373.063,,,,6934,0.016,0.063
1,,373.094,,,,6935,0,0.031
2,,373.141,,,,6936,0,0.047
2,,373.203,,,,6937,0,0.062
1,,373.266,,,,6938,0.015,0.063
1,,373.297,,,,6939,0,0.031
2,,373.344,,,,6940,0,0.047
2,,373.406,,,,6941,0,0.062
2,,373.469,,,,6942,0.016,0.063
1,,373.531,,,,6943,0,0.062
1,,373.563,,,,6944,0,0.032
1,,373.594,,,,6945,0,0.031
2,,373.641,,,,6946,0,0.047
2,,373.703,,,,6947,0.016,0.062
1,,373.766,,,,6948,0,0.063
1,,373.797,,,,6949,0,0.031
1,,373.828,,,,6950,0,0.031
2,,373.875,,,,6951,0.015,0.047
2,,373.938,,,,6952,0.032,0.063
2,,374,,,,6953,0,0.062
1,,374.063,,,,6954,0,0.063
2,,374.109,,,,6955,0,0.046
2,,374.172,,,,6956,0.015,0.063
2,,374.234,,,,6957,0,0.062
1,,374.297,,,,6958,0,0.063
2,,374.344,,,,6959,0,0.047
2,,374.406,,,,6960,0,0.062
2,,374.469,,,,6961,0.016,0.063
2,,374.547,,,,6962,0,0.078
2,,374.609,,,,6963,0,0.062
2,,374.672,,,,6964,0,0.063
2,,374.734,,,,6965,0,0.062
1,,374.797,,,,6966,0.015,0.063
1,,374.828,,,,6967,0,0.031
2,,374.875,,,,6968,0,0.047
2,,374.938,,,,6969,0,0.063
2,,375,,,,6970,0.016,0.062
1,,375.063,,,,6971,0.031,0.063
1,,375.094,,,,6972,0,0.031
1,,375.125,,,,6973,0,0.031
2,,375.172,,,,6974,0,0.047
2,,375.234,,,,6975,0.016,0.062
1,,375.297,,,,6976,0,0.063
1,,375.328,,,,6977,0,0.031
1,,375.359,,,,6978,0,0.031
2,,375.406,,,,6979,0,0.047
2,,375.469,,,,6980,0.016,0.063
1,,375.531,,,,6981,0,0.062
1,,375.563,,,,6982,0,0.032
1,,375.594,,,,6983,0,0.031
2,,375.641,,,,6984,0,0.047
2,,375.703,,,,6985,0.015,0.062
1,,375.766,,,,6986,0,0.063
1,,375.797,,,,6987,0,0.031
1,,375.828,,,,6988,0,0.031
1,,375.859,,,,6989,0.016,0.031
2,,375.906,,,,6990,0.031,0.047
2,,375.969,,,,6991,0,0.063
1,,376.031,,,,6992,0,0.062
1,,376.063,,,,6993,0,0.032
1,,376.094,,,,6994,0.016,0.031
2,,376.141,,,,6995,0,0.047
2,,376.203,,,,6996,0,0.062
1,,376.266,,,,6997,0,0.063
1,,376.297,,,,6998,0,0.031
2,,376.344,,,,6999,0.015,0.047
2,,376.406,,,,7000,0,0.062
2,,376.469,,,,7001,0,0.063
1,,376.531,,,,7002,0,0.062
1,,376.563,,,,7003,0,0.032
1,,376.594,,,,7004,0.016,0.031
1,,376.625,,,,7005,0,0.031
2,,376.672,,,,7006,0,0.047
2,,376.734,,,,7007,0,0.062
1,,376.797,,,,7008,0.016,0.063
1,,376.828,,,,7009,0,0.031
2,,376.875,,,,7010,0,0.047
2,,376.938,,,,7011,0,0.063
2,,377,,,,7012,0,0.062
1,,377.063,,,,7013,0.015,0.063
1,,377.094,,,,7014,0.031,0.031
1,,377.125,,,,7015,0,0.031
2,,377.172,,,,7016,0,0.047
2,,377.234,,,,7017,0,0.062
1,,377.297,,,,7018,0.016,0.063
1,,377.328,,,,7019,0,0.031
1,,377.359,,,,7020,0,0.031
2,,377.406,,,,7021,0,0.047
2,,377.469,,,,7022,0.016,0.063
1,,377.531,,,,7023,0,0.062
1,,377.563,,,,7024,0,0.032
2,,377.609,,,,7025,0,0.046
2,,377.672,,,,7026,0,0.063
2,,377.734,,,,7027,0.015,0.062
2,,377.813,,,,7028,0,0.079
2,,377.875,,,,7029,0,0.062
2,,377.938,,,,7030,0,0.063
2,,378,,,,7031,0,0.062
1,,378.063,,,,7032,0.016,0.063
1,,378.094,,,,7033,0.031,0.031
2,,378.141,,,,7034,0,0.047
2,,378.203,,,,7035,0,0.062
2,,378.281,,,,7036,0.016,0.078
2,,378.344,,,,7037,0,0.063
2,,378.406,,,,7038,0,0.062
2,,378.469,,,,7039,0,0.063
2,,378.547,,,,7040,0,0.078
2,,378.609,,,,7041,0.015,0.062
2,,378.672,,,,7042,0,0.063
2,,378.734,,,,7043,0,0.062
2,,378.813,,,,7044,0,0.079
2,,378.875,,,,7045,0,0.062
2,,378.938,,,,7046,0.016,0.063
2,,379,,,,7047,0,0.062
1,,379.063,,,,7048,0,0.063
1,,379.094,,,,7049,0,0.031
1,,379.125,,,,7050,0.016,0.031
1,,379.156,,,,7051,0,0.031
2,,379.203,,,,7052,0,0.047
1,,379.266,,,,7053,0,0.063
1,,379.297,,,,7054,0,0.031
1,,379.328,,,,7055,0.015,0.031
1,,379.359,,,,7056,0.032,0.031
2,,379.406,,,,7057,0,0.047
2,,379.469,,,,7058,0.015,0.063
1,,379.531,,,,7059,0,0.062
1,,379.563,,,,7060,0,0.032
1,,379.594,,,,7061,0,0.031
2,,379.641,,,,7062,0,0.047
2,,379.703,,,,7063,0.016,0.062
1,,379.766,,,,7064,0,0.063
1,,379.797,,,,7065,0,0.031
1,,379.828,,,,7066,0,0.031
1,,379.859,,,,7067,0.015,0.031
2,,379.906,,,,7068,0,0.047
2,,379.969,,,,7069,0,0.063
1,,380.031,,,,7070,0,0.062
1,,380.063,,,,7071,0,0.032
1,,380.094,,,,7072,0.016,0.031
1,,380.125,,,,7073,0.031,0.031
2,,380.172,,,,7074,0,0.047
2,,380.234,,,,7075,0,0.062
1,,380.297,,,,7076,0,0.063
2,,380.344,,,,7077,0.016,0.047
2,,380.406,,,,7078,0,0.062
2,,380.469,,,,7079,0,0.063
1,,380.531,,,,7080,0,0.062
1,,380.563,,,,7081,0,0.032
2,,380.609,,,,7082,0.016,0.046
2,,380.672,,,,7083,0,0.063
2,,380.734,,,,7084,0,0.062
1,,380.797,,,,7085,0,0.063
1,,380.828,,,,7086,0,0.031
1,,380.859,,,,7087,0.015,0.031
2,,380.906,,,,7088,0,0.047
2,,380.969,,,,7089,0,0.063
1,,381.031,,,,7090,0,0.062
1,,381.063,,,,7091,0,0.032
2,,381.109,,,,7092,0.016,0.046
2,,381.172,,,,7093,0.031,0.063
2,,381.234,,,,7094,0,0.062
1,,381.297,,,,7095,0,0.063
1,,381.328,,,,7096,0.016,0.031
1,,381.359,,,,7097,0,0.031
1,,381.391,,,,7098,0,0.032
2,,381.438,,,,7099,0,0.047
2,,381.5,,,,7100,0,0.062
1,,381.563,,,,7101,0.015,0.063
1,,381.594,,,,7102,0,0.031
1,,381.625,,,,7103,0,0.031
1,,381.656,,,,7104,0,0.031
2,,381.703,,,,7105,0.016,0.047
2,,381.781,,,,7106,0,0.078
2,,381.844,,,,7107,0,0.063
2,,381.906,,,,7108,0,0.062
2,,381.969,,,,7109,0,0.063
1,,382.031,,,,7110,0.016,0.062
2,,382.078,,,,7111,0,0.047
2,,382.141,,,,7112,0,0.063
2,,382.203,,,,7113,0,0.062
1,,382.266,,,,7114,0,0.063
1,,382.297,,,,7115,0.015,0.031
1,,382.328,,,,7116,0.031,0.031
2,,382.375,,,,7117,0,0.047
2,,382.438,,,,7118,0,0.063
2,,382.5,,,,7119,0.016,0.062
1,,382.563,,,,7120,0,0.063
1,,382.594,,,,7121,0,0.031
1,,382.625,,,,7122,0,0.031
2,,382.672,,,,7123,0,0.047
2,,382.734,,,,7124,0.016,0.062
2,,382.813,,,,7125,0,0.079
2,,382.875,,,,7126,0,0.062
2,,382.938,,,,7127,0,0.063
2,,383,,,,7128,0,0.062
2,,383.078,,,,7129,0.015,0.078
2,,383.141,,,,7130,0,0.063
2,,383.203,,,,7131,0,0.062
1,,383.266,,,,7132,0,0.063
2,,383.313,,,,7133,0,0.047
2,,383.375,,,,7134,0.016,0.062
2,,383.438,,,,7135,0.031,0.063
2,,383.5,,,,7136,0,0.062
1,,383.563,,,,7137,0,0.063
2,,383.609,,,,7138,0.016,0.046
2,,383.672,,,,7139,0,0.063
2,,383.734,,,,7140,0,0.062
1,,383.797,,,,7141,0,0.063
